Row,OFD,PFD
DMN0084_I,0,0
DMN0085_I,0,0
DMN0086_I,0,0
DMN0100_I,0,0
DMN1001_I,0,0
DMN1004_I,0.00999999999999091,0.00999999999999091
DMN1005_I,0,0
DMN1006_I,0.00999999999999091,0.00999999999999091
DMN1007_I,0.00999999999999091,0.00999999999999091
EX00001_E,2.26995752346386,2.09308953101663
EX00002_E,0,0
EX00007_E,-16.327134883765,-15.1547805731241
EX00009_E,0.773979412582207,0.68719371251359
EX00011_E,13.2294847320123,12.3537392491143
EX00014_E,5.00656117521316,4.71673251820227
EX00016_E,0,0
EX00018_E,0,0
EX00019_E,0,0
EX00020_E,0,0
EX00021_E,0.00857530728310692,0.0666005954567461
EX00022_E,0,0
EX00025_E,0,0
EX00026_E,0,0
EX00027_E,0,0
EX00031_E,0,0
EX00032_E,0,0
EX00033_E,0,0
EX00037_E,0,0
EX00041_E,0,0
EX00042_E,0.722192411049393,0.653255652315672
EX00047_E,0.299152593152529,0.291860473656525
EX00048_E,0,0
EX00049_E,0,0
EX00051_E,0,0
EX00054_E,0,0
EX00058_E,1.28919646846345,1.04220394529425
EX00059_E,0.0143415063904969,0.0155425924850363
EX00061_E,0,0
EX00062_E,0.0791435387593141,0.0361637921878345
EX00064_E,0,0
EX00065_E,0,0
EX00067_E,0.0139396763074996,0.0142007326523343
EX00068_E,0,0
EX00072_E,0,0
EX00073_E,0.127928080362944,0.125655101391812
EX00074_E,0,0
EX00075_E,0,0
EX00077_E,0,0
EX00078_E,0.0620562722885451,0.0610424647712717
EX00079_E,0,0
EX00080_E,0.179265874848625,0.169776750347523
EX00081_E,0,0
EX00082_E,0,0
EX00084_E,0,0
EX00086_E,0.22026086587853,0.264701747755678
EX00089_E,0,0
EX00093_E,0,0
EX00094_E,0,0
EX00095_E,0,0
EX00097_E,0.181938691112555,0.1104350467562
EX00099_E,0.0127757765798963,0.0113878382898963
EX00101_E,0,0
EX00106_E,0.231017872526659,0.227147985051176
EX00108_E,0.00187983422426463,0
EX00109_E,0,0
EX00111_E,0,0
EX00114_E,0,0
EX00116_E,0,0
EX00121_E,0,0
EX00122_E,0,0
EX00123_E,0.00205313184741135,0
EX00124_E,0,0
EX00127_E,0,0
EX00130_E,0,0
EX00132_E,0,0
EX00133_E,0,0
EX00134_E,0.00408962451962169,0.00408962451991443
EX00135_E,0.0833321259822603,0.0814761970287614
EX00137_E,0,0
EX00140_E,0,0
EX00141_E,0,0
EX00143_E,0,0
EX00147_E,0.00604440945901891,0.0734376808878478
EX00148_E,0,0.107188522756897
EX00149_E,0,0
EX00152_E,0.258413018117591,0.260548625021926
EX00153_E,0.00607495238994901,0.00644370214024578
EX00156_E,0,0
EX00157_E,0,0
EX00158_E,0,0
EX00159_E,0,0
EX00160_E,0,0
EX00162_E,0,0
EX00163_E,0.00814232455355637,0.00133007266427915
EX00164_E,0.958810353238961,1.03347818233891
EX00166_E,0.145442794058054,0.150699117981718
EX00167_E,0,0
EX00170_E,0,0
EX00178_E,0.0127009903439939,0.0122370200953612
EX00181_E,0,0
EX00183_E,0,0
EX00185_E,0,0
EX00186_E,0.00774673638996505,0.000368649749903244
EX00187_E,0,0
EX00188_E,0,0
EX00189_E,0,0
EX00191_E,0,0
EX00194_E,0.000857827770316478,0.000423241917283436
EX00197_E,0,0
EX00208_E,0,0
EX00212_E,0,0
EX00214_E,0.0271133516139686,0.027991636962877
EX00219_E,0,0
EX00233_E,0,0
EX00239_E,0,0
EX00242_E,0.268722504466953,0.231089219938906
EX00243_E,0,0
EX00245_E,0,0
EX00249_E,0,0
EX00250_E,0.000135763975686154,0.000386887343788713
EX00253_E,0,0
EX00255_E,0.0101399970632359,0.0101236174035997
EX00256_E,0,0
EX00257_E,0,0
EX00259_E,0,0
EX00262_E,0,0.0201114931137798
EX00266_E,0.0274418495391184,0
EX00268_E,0,0
EX00272_E,0,8.95923526339493e-13
EX00288_E,0.200570062077706,0.24348861595026
EX00294_E,0,0
EX00295_E,0.0254777628100074,0.0239890105092728
EX00299_E,0,0
EX00301_E,0,0
EX00311_E,0,0
EX00314_E,0,0
EX00315_E,0,0
EX00318_E,0.01,0.00999990000018569
EX00320_E,0,0
EX00322_E,0,0
EX00328_E,0,0
EX00329_E,0,0
EX00330_E,0,0
EX00334_E,0.00364100190049488,0.000865125320146387
EX00344_E,0,0
EX00346_E,0,0.0460472248020472
EX00350_E,0,0
EX00352_E,0,0
EX00354_E,0,0
EX00355_E,0.00731412373987331,0.00545682169004428
EX00366_E,0.164485871459224,0.0141107656599888
EX00376_E,0,0
EX00378_E,0.00152206316962733,0.00148069783692709
EX00379_E,0,0
EX00385_E,0.0147766996651598,0.0104015384981352
EX00387_E,0,0
EX00388_E,0,0
EX00398_E,0,0
EX00402_E,0,0
EX00407_E,0,0
EX00422_E,0,0
EX00427_E,0,0
EX00429_E,0.00627912523021384,0.00999990000015619
EX00437_E,0.0162589060358208,0.0143624409962209
EX00438_E,0,0
EX00439_E,0,0
EX00440_E,0,0
EX00455_E,0,0
EX00459_E,0.00894169859458303,0.00760527632166974
EX00469_E,0,0
EX00473_E,0,0
EX00475_E,0.0436612106785038,0
EX00483_E,0.000865125320369287,0
EX00486_E,0,0
EX00504_E,0,0
EX00506_E,0,0
EX00523_E,0,0
EX00526_E,0,0
EX00532_E,0,0
EX00534_E,0,0.000131277870765667
EX00535_E,0,0
EX00544_E,0,0
EX00546_E,1.00000376584325e-07,0
EX00559_E,0,0
EX00565_E,0,0
EX00575_E,0,0
EX00577_E,0,0
EX00583_E,0,0
EX00584_E,0,0
EX00588_E,0,0
EX00631_E,0,0
EX00632_E,0,0
EX00642_E,0,0
EX00643_E,0,0
EX00655_E,0,0
EX00669_E,0,0
EX00670_E,0,0
EX00671_E,0,0
EX00695_E,0.00193927019715934,0.00193927019722422
EX00696_E,0,0
EX00704_E,0,0
EX00708_E,0,0
EX00719_E,0.0154513254099875,0.0145861000899474
EX00750_E,0,0
EX00777_E,0,0
EX00780_E,0.0037145041,0.00185720205
EX00785_E,0,0
EX00794_E,0,0
EX00811_E,0,0
EX00818_E,0,0
EX00853_E,0,0
EX00864_E,0,0
EX00881_E,0,0
EX00906_E,0,0
EX00909_E,0,0
EX00940_E,0,0
EX00942_E,0,0
EX00954_E,0.00138783829012277,0.00138783829
EX00979_E,0,0.00821842777394481
EX01060_E,0,0
EX01083_E,0,0
EX01103_E,0,0
EX01132_E,0,0
EX01137_E,0,0
EX01161_E,0,0
EX01179_E,0.0827195740042161,0.0787719386743267
EX01181_E,0,0
EX01185_E,0,0
EX01194_E,0,0
EX01205_E,0.00372087476979568,0
EX01326_E,0,0
EX01419_E,0,0
EX01530_E,0,0
EX01595_E,0.01,0
EX01613_E,0,0
EX01697_E,0,0
EX01717_E,0,0
EX01755_E,0.00179980982008207,0.00179970981987559
EX01762_E,0,0
EX01801_E,0,0
EX01879_E,0,0
EX01885_E,0,0
EX01888_E,0,0
EX01921_E,0.000173327196319663,0.000173327196224987
EX01996_E,0,0
EX02076_E,0,0
EX02094_E,0,0
EX02165_E,0.000865125319945113,0.000865125319959867
EX02188_E,0,0
EX02415_E,0,0
EX02470_E,0,0
EX02505_E,0.0108651253199901,0.0108651253199901
EX02512_E,0,0
EX02630_E,0,0
EX02642_E,0,0
EX02679_E,0,0.0131066549530961
EX02737_E,0,0
EX02763_E,0,0
EX02918_E,0.00510881305947182,0.00510881305908298
EX02946_E,0,0
EX03197_E,0.0108577557476851,0.0118436975055981
EX03284_E,0.015946926569709,0
EX03722_E,0,0
EX03758_E,0.00073739950047518,0.000737399500122769
EX03793_E,0,0
EX03917_E,0,0
EX04227_E,0.00185720205,0.00185720204991385
EX04230_E,0,0
EX04317_E,0.017820475205141,0.0178304752050448
EX04598_E,0,0
EX04677_E,0,0
EX04722_E,4.59764253024871e-05,4.59764253834847e-05
EX04853_E,0,0
EX05100_E,0,0
EX05122_E,0,0
EX05127_E,0,0
EX05332_E,0,0
EX05335_E,0,0
EX05356_E,0,0
EX05402_E,0,0
EX05422_E,0,0
EX05455_E,0,0
EX05512_E,0,0
EX05519_E,0.00999999999999091,0
EX05635_E,0,0
EX05684_E,0,0
EX05688_E,0.00332314428741355,0
EX05697_E,0,0
EX05787_E,0.00131919793836636,0.00131919793828176
EX05828_E,0,0
EX05852_E,0.01,0
EX05984_E,0.0073779866403774,0
EX06232_E,0.00170656860808758,0.00147217755699725
EX06341_E,0,0
EX06424_E,0,0
EX11061_E,0,0
EX11135_E,0,0
EX11499_E,0,0
EX14818_E,0,0
EX14819_E,0,0
EX15519_E,0.00124953103107024,0.00124953103107024
EX15520_E,0,0
EX15610_E,0.000231975654554537,0.000231975654554537
EX17337_E,0,0
EX17339_E,0,0
EX18125_E,0,0
EX18126_E,1.00000165358452e-07,1.00000951340842e-07
EXC0001_E,0,0
EXC0013_E,0.000394387857424706,0.000386887343788713
EXC0050_L,-1.97193928712352,-1.93443671894352
EXC0051_L,0,0
EXC0052_L,0.487067353256227,0.54052284819241
EXC0053_L,0,0
EXC0054_L,0,0
EXC0055_L,0,0
EXC0056_L,0,0
EXC0057_L,0,0
EXC0058_L,0,0
EXC0059_L,0,0
EXC0060_L,0,0
EXC0063_L,0,0
EXC0065_L,0,0
EXC0072_L,0,0
EXC0135_E,0,0
EXC0141_E,0.0057740213507421,0.00737798663989175
EXC0142_L,0,0
EXC0152_E,0,0
EXC0180_E,0.0117997098199932,0.0117997098199864
EXC0201_E,0,0
EXC0202_E,0,0
EXC0203_E,0,0
EXC0207_E,0,0
EXC0208_E,0,0
EXC0210_E,0.00479638333238909,0
EXC0211_E,0,0.0047964833328397
EXC0213_E,0,0
EXC0214_E,0.00324514033990803,0.00504495015954729
EXC0216_E,0.0022794121581553,0.00123407507040552
EXC9998_E,0.762182802230813,0.747687522029792
EXC9999_E,0.190545700557703,0.186921880507448
RC00004_I,3.62077565437577,3.36101457108216
RC00009_I,0.772388122423115,0.365229251523963
RC00010_I,0.01,0.01
RC00028_I,0.00141148191195134,0.00141148191195134
RC00032_I,0,0
RC00078_I,0.00227449955795058,0.00227449955795058
RC00089_I,0.01,0.01
RC00093_I,0.173958877791419,0.199595175671762
RC00100_I,0.776226675338535,1.8490308469336
RC00102_I,0.514915331757115,0.452302791215864
RC00103_I,0,0
RC00115_I,0.01,0.01
RC00127_I,3.11339528159419,2.83570882856395
RC00137_I,-0.00820029018007062,-0.00820029018018431
RC00138_I,0,0
RC00155_I,0,0
RC00156_I,0.200908523190833,0.192573602386346
RC00158_I,0.105541355009336,0.0967900821119656
RC00160_I,0.0135761501257285,0.0134687506403175
RC00161_I,0.01,0.01
RC00174_I,0,0
RC00177_I,0.101459482650634,0.10145948265089
RC00178_I,0.0117564880396186,0.011756488039872
RC00181_I,0.0326719976974988,0.0272776147415943
RC00183_I,0,0
RC00185_I,0.01,0.01
RC00188_I,0.01,0.01
RC00190_I,0.01,0.01
RC00191_I,0.01,0.01
RC00192_I,0.0900718443617734,0.0299999999999727
RC00199_I,0.01,0.01
RC00200_I,0.01,0.01
RC00220_I,0,0
RC00233_I,0,0
RC00235_I,0.01,0.01
RC00238_I,-0.00999999999999091,0.00289509206811545
RC00251_I,0.01,0.01
RC00253_I,0.01,0.01
RC00256_I,0.01,0.01
RC00257_I,0.01,0.01
RC00261_I,0,0
RC00267_I,0.01,0
RC00274_I,0.0148474565750121,0.0148474565750121
RC00275_I,0,0
RC00277_I,0,0
RC00278_I,0,0
RC00286_I,0.00388294325328789,0.00226482615468519
RC00287_I,0,0
RC00289_I,0.113706932557875,0.112495167552083
RC00291_I,0.0144843279271072,0.0144843279271072
RC00293_I,0,0
RC00306_I,0.00141148191195134,0.00141148191195134
RC00328_I,0,0
RC00330_I,4.07829288947505,3.92533039547595
RC00332_I,0.0447470740091376,0.0447470740091376
RC00335_I,0.01,0.01
RC00342_I,-0.0540990348185915,-0.325102220640474
RC00352_I,0.01,0.01
RC00355_I,0.00999999999999091,0.128040691822662
RC00359_I,0.0036575579188444,0.0036575579188444
RC00366_I,0.01,0.01
RC00369_I,0,-0.0483473769165812
RC00383_I,0,0
RC00416_I,0,1.00000000884393e-05
RC00417_I,-0.101056956738262,-0.101046956738173
RC00424_I,0.01,0.01
RC00426_I,0,0
RC00431_I,-0.0304414768997958,-0.183403970898894
RC00434_I,0.01,0.01
RC00471_I,0,0
RC00475_I,0.01,0.01
RC00485_I,0,0
RC00489_I,0,0
RC00494_I,0.00999999999999091,0.00999999999999091
RC00497_I,0.0196949131501315,0.0196949131499498
RC00507_I,0,0
RC00508_I,0,0
RC00509_I,0,0
RC00511_I,0.153071413887951,0.127827533167704
RC00512_I,-0.0476220470795852,-0.0338960913555866
RC00513_I,0,0
RC00525_I,0,0
RC00527_I,0,0
RC00529_I,0,0
RC00548_I,0,0
RC00549_I,0,0
RC00551_I,0.223976579628289,0.273070041797277
RC00554_I,0.00999999999999091,-0.00190834636293857
RC00570_I,0.0223779529204648,0.0361039086444634
RC00571_I,0.01,0.01
RC00573_I,0.01,0
RC00575_I,0.01,0
RC00578_I,0.01,0.01
RC00582_I,1.16008231588716,0.841826007053405
RC00585_I,0.00999999999999091,0
RC00602_I,0,0
RC00619_I,0,0
RC00631_I,1.00000002021261e-05,0
RC00650_I,0.01,0.01
RC00658_I,0.176938375272925,0.342235704712493
RC00662_I,0,0
RC00669_I,-0.00999999999999091,-0.00999999999999091
RC00670_I,0.01,0.01
RC00678_I,0,0
RC00685_I,0,0
RC00694_I,0.153643084237501,0.1506992179809
RC00698_I,0.00999999999999091,0.00999999999999091
RC00699_I,0,0
RC00703_I,0,0
RC00710_I,0,0
RC00711_I,0.487946312196572,0.449168220830988
RC00720_I,0,0
RC00722_I,0.00999999999999091,0.00999999999999091
RC00731_I,0,0
RC00734_I,0.120715943865321,0.103720217844057
RC00736_I,0,0
RC00748_I,0.179483591363725,0.128175862610739
RC00751_I,0.196763358446674,0.20140282845523
RC00754_I,-0.00774684094039912,-0.00769144939999933
RC00765_I,0.0273470838374303,0.025140573643374
RC00768_I,0,0
RC00782_I,0,0
RC00801_I,1.00000166306193e-07,2e-07
RC00842_I,0,0
RC00847_I,0.0724007705165912,0.0632690376309269
RC00851_I,0.0782610916455598,0.0810300419819537
RC00867_I,2.00000080363031e-07,0
RC00875_I,0,-3.00000465358607e-07
RC00885_I,0.15503719257083,0.15503719257083
RC00888_I,0.01,0.01
RC00893_I,0,0
RC00894_I,0.0196949131501315,0.0196949131499498
RC00895_I,0,0
RC00897_I,0,0
RC00899_I,0.01,0.01
RC00905_I,0,0
RC00936_I,0.00833986683903731,0.00317561836391178
RC00939_I,0,0
RC00941_I,0.01,0.01
RC00943_I,-1.16266529240704,-0.937903548641088
RC00945_I,1.22119444977454,0.981268457533702
RC00946_I,0.01,0.01
RC00955_I,0.00999999999999091,0.00999999999999091
RC00959_I,0.0848715998027956,0.0814999359349713
RC00961_I,-0.00999999999999091,-0.00999999999999091
RC00963_I,0.0874491096382664,0.0693837419457268
RC00964_I,0,0
RC00965_I,0.01,0
RC00966_I,0,0
RC00978_I,-0.00999999999999091,-0.00999999999999091
RC00987_I,0,1.00000380505991e-07
RC00988_I,0,0
RC00996_I,0,0
RC01000_I,0,0
RC01001_I,0.0700718443617794,0.01
RC01005_I,0.04834573085694,0.04834573085694
RC01009_I,0.0644609744758782,0.0644609744758782
RC01010_I,0.01,0.01
RC01011_I,0.01,0.01
RC01013_I,0.0506732580756068,0.0306732580751841
RC01015_I,-0.606137503104492,-0.554637945726085
RC01016_I,0,0
RC01018_I,0.01,0.01
RC01021_I,0.0540548017557087,0.0540547017575907
RC01023_I,0.0103686497500348,0.0103686497499211
RC01026_I,0.01,0.01
RC01030_I,1.01000002880464e-05,0
RC01036_I,0.00999999999999091,0
RC01041_I,-0.014239853138065,-0.00384082549680898
RC01049_I,0.0573986277599943,0.0200001000002885
RC01051_I,0,0
RC01054_I,0,0
RC01055_I,-0.0990142945870502,-0.105762967200235
RC01056_I,0.257105328875696,0.213727348957718
RC01057_I,0.326185974084865,0.212596621625835
RC01061_I,1.32518545794585,1.17902616996344
RC01066_I,0.147103167004275,0.145690364362622
RC01070_I,0.294839258960678,0.254970410916485
RC01072_I,0.00999999999999091,0.00999999999999091
RC01082_I,-0.00999999999999091,0
RC01083_I,0.00999999999999091,0.00999999999999091
RC01092_I,0.01,0.01
RC01093_I,0.00999999999999091,0
RC01095_I,-0.0305464851900297,-0.0187466753696981
RC01100_I,0,0
RC01101_I,0,0
RC01103_I,1.00000166306193e-07,1.00000253670661e-07
RC01108_I,0,0
RC01121_I,0.313413154947664,0.313413154947664
RC01123_I,0.0211017961349853,0.0211017961349853
RC01126_I,0,0
RC01127_I,-0.0118574020499409,-0.0118574020500546
RC01130_I,0.0199998999996264,0.01
RC01132_I,0,0
RC01134_I,0.01,0.01
RC01135_I,0.01,0.01
RC01137_I,0,0
RC01138_I,0,0
RC01154_I,0,0
RC01167_I,0,0
RC01168_I,0,0
RC01184_I,0,0
RC01185_I,0,0
RC01186_I,0,0
RC01187_I,0.0333500255458364,0.0333500255458243
RC01201_I,0,0
RC01206_I,0.01,0.01
RC01218_I,0,0
RC01220_I,1.19452269445708,0.969760950691011
RC01224_I,-0.00999999999999091,0
RC01227_I,0.218963305471391,0.184403698392025
RC01229_I,0,0
RC01230_I,0.01,0.01
RC01231_I,0.01,0
RC01234_I,0.01,0.01
RC01252_I,0.131489546979985,0.01
RC01262_I,0,0
RC01266_I,-0.101056956738262,-0.101046956738173
RC01268_I,0,0
RC01269_I,0,0
RC01274_I,0,0
RC01280_I,0.33095011757527,0.196772245955448
RC01281_I,0.0287138435248054,0.0280815169840415
RC01290_I,0.0700718443617916,0.00999999999999091
RC01301_I,0.01,0.01
RC01310_I,0,0
RC01315_I,0,0
RC01318_I,-0.0107322227337363,-0.00975062954762507
RC01321_I,0.0607739027341268,0.0635427530704646
RC01326_I,0.0976308324636584,0.0972620827559323
RC01334_I,0.00315767715181385,0.00315767715181385
RC01351_I,0.0200315519543892,0.0100207544876412
RC01357_I,0.0199999999999909,0.01
RC01364_I,0.01,0.01
RC01372_I,0.01,0
RC01375_I,0,0
RC01378_I,0,0
RC01384_I,0,0
RC01393_I,0.00999999999999091,0
RC01397_I,0.02,0.00712340940948315
RC01402_I,0.00999999999999091,0.00999999999999091
RC01410_I,0,0
RC01415_I,0,0
RC01431_I,0.00999999999999091,0
RC01463_I,0.00198534662262584,0.00198534662256682
RC01468_I,0.01,0.01
RC01470_I,0.201110385093936,0.197475825808219
RC01481_I,0.00999999999999091,0.00999999999999091
RC01483_I,-0.00179990981962419,-0.00179990981916944
RC01494_I,0.01,0.01
RC01495_I,0.01,0.01
RC01496_I,0.0100341994457267,0.0106371012408317
RC01497_I,0.015872573137674,0.0162789252304261
RC01498_I,0.01,0.01
RC01500_I,0,0
RC01512_I,-1.32518545794585,-1.17902616996344
RC01513_I,1.15494915096383,0.836790465250942
RC01514_I,0,0
RC01518_I,-0.176938375272925,-0.342235704712493
RC01528_I,0.00999999999999091,0.00999999999999091
RC01529_I,0.267105328875687,0.223727348957709
RC01547_I,0,0
RC01560_I,0.0989883543752758,0.01
RC01561_I,-0.00999999999999091,0.017592349816141
RC01567_I,0,0
RC01569_I,0.0384857290914531,0.0375636219186407
RC01570_I,0,0
RC01595_I,0.0108651253199451,0.0108651253199599
RC01600_I,0.0276198369289726,0.0271105670541159
RC01602_I,0,0
RC01616_I,0.01,0.01
RC01639_I,0.0200002000006261,0.0100001000006435
RC01641_I,-0.143552764438141,-0.116863724479117
RC01655_I,1.1745226944571,0.95976095069102
RC01658_I,0.0211017961349983,0.0211017961349983
RC01663_I,0,0
RC01664_I,0.0413472014925198,0.04045379017946
RC01665_I,0,0
RC01681_I,0,0
RC01682_I,0,0
RC01687_I,0,0
RC01704_I,0.00999999999999091,0.00999999999999091
RC01710_I,0,0
RC01711_I,0,0
RC01724_I,0.0256419397200034,0.00999999999999091
RC01737_I,0,0
RC01752_I,0,0
RC01758_I,0,0
RC01759_I,0,0
RC01768_I,0.153097833168979,0.0141106656597462
RC01769_I,0.01,0
RC01786_I,0.156927931483929,0.153880800468067
RC01787_I,0.00653987312989557,0.00372057476920418
RC01793_I,0,0
RC01794_I,0,0
RC01795_I,0,0
RC01799_I,0.0321413263945942,0.032141326393571
RC01801_I,0.000421780336750999,0.000421780335727817
RC01802_I,0.0308596908562322,0.0308596908562322
RC01814_I,0,0
RC01815_I,0,0
RC01816_I,0.00171968541535487,0.000864260094554006
RC01818_I,-0.15503719257083,-0.15503719257083
RC01819_I,-0.0574063601071657,-0.0577751098148838
RC01827_I,0.00999999999999091,0.00999999999999091
RC01829_I,0.13355276443815,0.106863724479126
RC01830_I,-0.143552764438141,-0.116863724479117
RC01843_I,0.13355276443819,0.106863724479177
RC01844_I,0,0
RC01855_I,0,0
RC01857_I,0,0
RC01863_I,0.104486858325686,0.014110565659962
RC01870_I,-0.0117565880398161,0.00999999999999091
RC01876_I,0,0
RC01878_I,0.0728613888387356,0.0913084284247513
RC01890_I,0.0813050766732886,0.0840739270091717
RC01896_I,0.0200002000005952,0.0100001000006387
RC01903_I,1.00000306701986e-07,0
RC01904_I,0.0100001000002976,0.00999999999999091
RC01905_I,0.00999999999999091,0.00999999999999091
RC01909_I,0,0
RC01920_I,0.01,0.01
RC01923_I,0.00999999999999091,0
RC01926_I,0.01,0
RC01931_I,-0.00999989999979789,-0.00999999999999091
RC01938_I,0,0
RC01951_I,0.0029431973695182,0.0029431973695182
RC01956_I,0,0
RC01959_I,0,0
RC01960_I,0,0
RC01961_I,0.0272580182943585,0.0269475608810271
RC01968_I,0.0498598130056243,0.0489115733468813
RC01969_I,0.0498598130055825,0.0489115733469134
RC01975_I,0,0
RC01978_I,0.01,0.0128950920681445
RC01987_I,0,0
RC01993_I,-0.0296313502501562,-0.00999999999999091
RC01998_I,-0.0506732580755624,-0.0306732580752396
RC02003_I,0.0211017961349983,0.0211017961349983
RC02016_I,0.0122913254317707,0.0122913254317707
RC02017_I,0,0
RC02018_I,0,0
RC02019_I,0,0
RC02024_I,0,0
RC02029_I,0.000421780336752005,0.000421780335760134
RC02030_I,0.000859855201611026,0.000859855201611026
RC02035_I,0.00999999999999091,0.00999999999999091
RC02037_I,0.01,0.01
RC02038_I,-0.161579357909091,-0.160622252520056
RC02051_I,-0.201425580573869,-0.190468475184844
RC02053_I,0,0
RC02055_I,0.01,0.01
RC02057_I,-0.181721442045614,-0.170764336656589
RC02058_I,0,1.00000001195671e-05
RC02059_I,0,0
RC02061_I,0.000107766542669196,0.000107766542669196
RC02078_I,0,0
RC02080_I,0,0
RC02082_I,0.313413154947625,0.313413154947625
RC02088_I,0.048485729091444,0.0475636219186316
RC02090_I,0,0
RC02093_I,0.00999999999999091,0.00999999999999091
RC02094_I,0.00999999999999091,0.00999999999999091
RC02098_I,0,0
RC02099_I,0,0
RC02100_I,0,0
RC02101_I,0,0
RC02102_I,0,0
RC02103_I,0.154485871459201,0.014110765660007
RC02107_I,0.01,0
RC02110_I,0.01,0.01
RC02124_I,-0.00999999999999091,-0.00999999999999091
RC02142_I,0,0
RC02147_I,0.212848186788847,0.173061965719398
RC02173_I,0,0
RC02186_I,0.0161152436189695,0.0161152436189695
RC02222_I,0.216186255551373,0.144876592311103
RC02235_I,0.00833986683903731,0.00317561836391178
RC02236_I,0,0
RC02239_I,0.01,0
RC02240_I,0.165305815322874,0.141579759596503
