Row,Hypodermis,Gonad,Glia,Pharynx,Body_wall_muscle,Neurons
BIO0001_I,0,0,0,0,0,0
BIO0001_X,0.486288412787243,0.486288412787243,0.486288412787243,0.486288412787243,0.486288412787243,0.487750283338064
BIO0002_I,0,0,0,0,0,0
BIO0002_X,1.6996674477176,1.69966744771398,1.69966744771782,1.69966744771782,1.69966744771398,1.70554936484824
BIO0003_I,0,0,0,0,0,0
BIO0003_X,0.0796624125823556,0.0796624125823659,0.0796624125823659,0.0796624125823659,0.0796624125823659,0.0799018909413826
BIO0004_I,0,0,0,0,0,0
BIO0004_X,0.00686974758669689,0.00686974758669689,0.0068697475866689,0.0068697475866689,0.0068697475866689,0
BIO0005_I,0.613127270658075,0.573000618955568,0.606863624209609,0.592946729367668,0.581574386954003,0.603873437154675
BIO0005_X,-0.711235472832353,-0.733067939937686,-0.710463851893792,-0.714871585874789,-0.715118854838806,-0.711028452550863
BIO0006_I,1.22625431396621,1.14600192013375,1.21372724821367,1.18589345920282,1.16314877370132,1.20774687404798
BIO0006_X,-1.09977007876573,-0.857429693896531,-1.10833507118377,-1.05940922399509,-1.05666453849358,-1.10206800389074
BIO0007_I,-4.09272615797818e-12,-4.54747350886464e-12,0,0,0,0
BIO0007_X,0.0306733662694399,0.0206733662694322,0.0306733662698662,0.0406733662698571,0.0406733662698571,0.0307054441702803
BIO0008_I,0,0,0,0,0,0
BIO0008_X,0.0547818464431452,0.0547818464431523,0.0547818464431523,0.0547818464431523,0.0547818464431523,0.0549464886535134
BIO0009_I,0,0,0,0,0,0
BIO0009_X,0.024745464340979,0.0247454643409822,0.0247454643409822,0.0247454643409822,0.0247454643409822,0.0248196521394311
BIO0010_I,0,0,0,0,0,0
BIO0010_X,0.360262381907767,0.360262381907814,0.360262381907805,0.360262381907805,0.360262381907805,0.359127376820349
BIO0011_I,1.15455225389882,0.0677238446862477,1.13540080321377,0.0597505295068004,1.09253877180561,0.969935828464145
BIO0011_X,-1.10480172439471,0,-1.09565027370695,-0.00999999999999091,-1.05278824229879,-0.930065832099785
BIO0012_I,6.82121026329696e-13,6.82121026329696e-13,0,0,0,0
BIO0012_X,-0.0327027340580926,-0.0533557736607062,-0.0345334092280609,-0.040641618835707,-0.0445148226283436,-0.0357183384653581
BIO0013_I,0.306563635328697,0.286500309477443,0.303431812104805,0.296473364683834,0.290787193476945,0.301936718577281
BIO0013_X,-0.33926636938713,-0.33985608313849,-0.337965221332865,-0.337114983519541,-0.335302016105288,-0.337655057042753
BIO0014_I,-9.09494701772928e-13,-4.54747350886464e-12,0,0,0,0
BIO0014_X,0.0206733662694399,0.0206733662694413,0.0206733662698753,0.0206733662698753,0.0206733662698753,0.0207054441702894
BIO0015_I,0,0,0,0,0,0
BIO0015_X,3.60262381907767e-05,3.60262381907814e-05,3.60262381907805e-05,3.60262381907805e-05,3.60262381907805e-05,3.59127376820349e-05
BIO0100_I,0,0,0,0,0,0
BIO0100_X,0,0,0,0,0,0
BIO0101_I,0,0,0,0,0,0
BIO0101_X,0.00113500532264059,0.00113500532268677,0.0011350053241409,0.00113500532414107,0.00113500532414101,0.357987817075315
BIO0102_I,0,0,0,0,0,0
BIO0102_X,0,0,0,0,0,0
BIO0103_I,0,0,0,0,0,0
BIO0103_X,0.359126939165854,0.359126939171548,0.359126939164391,0.359126939164391,0.359126939170084,0
BIO0104_I,0,0,0,0,0,0
BIO0104_X,0,0,0,0,0,0
BIO0105_I,0,0,0,0,0,0
BIO0105_X,4.37419318813077e-07,4.37413579147491e-07,4.37419272220351e-07,4.37419272256959e-07,4.37413579310212e-07,0
BIO0106_I,0,0,0,0,0,0
BIO0106_X,0,0,0,0,0,0.00113955974503358
BIO0107_I,0,0,0,0,0,0
BIO0107_X,0,0,0,0,0,0
DGR0001_I,6.016843570871,5.57351859610412,7.63581954140711,4.13353012110681,7.62831383658017,5.45438777998999
DGR0002_I,2.05556642355414,0.849138204203437,1.59345354534247,2.28930889479754,0.249134775169857,2.01198456898989
DGR0003_I,0.322362389439207,0.471332807153295,0.30506030735366,0.359018846112187,0.393233850243658,0.315527703577179
DGR0004_I,0.876965293898316,1.2822293396825,0.829896138195628,0.976686729626023,1.06976635720319,0.858371988686368
DGR0005_L,0.417595759829753,0.610575514340483,0.395182239047381,0.46508138898038,0.509404303550891,0.408741948314346
DGR0006_L,1.17526475490027,1.17526475490027,0.927604263867184,0,3.94239160101918,3.16334356185451
DGR0007_L,3.23186515052591,4.7253777848844,3.05840199863311,3.59936684658066,3.94239160101918,3.16334356185451
DGR0008_L,6.016843570871,5.57351859610412,7.63581954140711,4.13353012110681,7.62831383658017,5.45438777998999
DGR0009_L,2.05556642355414,0.849138204203437,1.59345354534247,2.28930889479754,0.249134775169857,2.01198456898989
DGR0010_L,0.322362389439207,0.471332807153295,0.30506030735366,0.359018846112187,0.393233850243658,0.315527703577179
DGR0011_L,0.039377770535204,0.0349642380398825,0.0837298715165786,0.0399642380417925,0.034964238041797,0.0350091013694957
DGR0012_I,0.039377770535204,0.0349642380398825,0.0837298715165786,0.0399642380417925,0.034964238041797,0.0350091013694957
DGR0013_L,0.0269246685690313,0.0393671223258719,0.0254795470506124,0.0299863251988634,0.0328440644280908,0.02635381521381
DGR0014_L,0.0269246685690313,0.0393671223258719,0.0175545409581197,0.0299863251988634,0.0328440644280908,0.02635381521381
DGR0015_L,0.0269246685690313,0.0393671223258719,0.0254795470506124,0.0299863251988634,0.0328440644280908,0.02635381521381
DGR0016_I,0.0269246685690313,0.0393671223258719,0.0175545409581197,0.0299863251988634,0.0328440644280908,0.02635381521381
DGR0017_I,0.0269246685690313,0.0393671223258719,0.0254795470506124,0.0299863251988634,0.0328440644280908,0.02635381521381
DGR0018_L,0.313216029277267,0.457959722229022,0.296404857668532,0.348832435479178,0.382076660261131,0.306575263365382
DGR0019_I,0.313216029277267,0.457959722229022,0.296404857668532,0.348832435479178,0.382076660261131,0.306575263365382
DGR0020_L,0.0750799592555512,0.10977598229879,0.0710502099405677,0.0836174480061714,0.0915863091397182,0.0734881236293845
DGR0021_I,0.095966846374956,0.140315137799558,0.0908160399910006,0.106879423838803,0.117065184190423,0.0939321696582231
DGR0022_L,0.0208868871194048,0.0305391555007679,0.0197658300504329,0.0232619758326317,0.0254788750507049,0.0204440460288386
DGR0023_I,0.0208868871194048,0.0305391555007679,0.0197658300504329,0.0232619758326317,0.0254788750507049,0.0204440460288386
DGR0024_I,0.0208868871194048,0.0305391555007679,0.0197658300504329,0.0232619758326317,0.0254788750507049,0.0204440460288386
DGR0025_L,0.00841288417753021,0.0123006543119034,0.00796134138784854,0.00936952966239873,0.0102624590993362,0.0082345152907408
DGR0026_I,0.00841288417753021,0.0123006543119034,0.00796134138784854,0.00936952966239873,0.0102624590993362,0.0082345152907408
DGR0027_L,0.438874359980816,0.641687401676162,0.415318757806382,0.488779620298267,0.535361009852001,0.429569402325596
DGR0028_I,0.438874359980816,0.641687401676162,0.415318757806382,0.488779620298267,0.535361009852001,0.429569402325596
DGR0029_E,0,0,0,0,0,0
DGR0029_L,0.00106126407367494,0.00106126407367494,0.000837626650272067,0,0.00355997961572032,0.00285649923635463
DMN0001_I,0,0,0,0,0,0
DMN0001_X,0,0.0218568774280597,0,0,0,0.0148126881630482
DMN0002_I,0.000235052950525307,0.000235052950525307,0.000185520852773437,0,0.000788478320203837,0.000632668712370903
DMN0002_X,0,0.000463439912891772,0,0,0,0
DMN0005_I,4.54747350886464e-13,4.54747350886464e-13,0,0,0,0
DMN0005_X,0,0,0,0,0,0
DMN0006_I,0,0,0,0,0,0
DMN0006_X,0,0.000886263049665104,0,0,0.000886263049665104,0
DMN0007_I,0,0,0,0,0,0
DMN0007_X,0,0,0,0,0,0
DMN0008_I,0.000977458949744388,0.000977458949744379,0.000756298131251834,0,0.00344850322332857,0.00275304032537201
DMN0008_X,0,0,0,0,0,0
